module_hash,module_name,design_name,dataset_name,unique_count
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S420,iscas89,30
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S400,iscas89,30
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S386,iscas89,30
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S38584,iscas89,30
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S38417,iscas89,30
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S382,iscas89,30
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S35932,iscas89,30
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S349,iscas89,30
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S344,iscas89,30
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S298_ORIG,iscas89,30
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S27,iscas89,30
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S15850,iscas89,30
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S1494,iscas89,30
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S1488,iscas89,30
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S1423,iscas89,30
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S13207,iscas89,30
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S1238,iscas89,30
98e86d3aa4fdaf87349ea8d00eeb09daa28db9d56b4ed37ab4ac288aceeb0f5e,IV,iscas89__S1196,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S953,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S9234,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S838,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S832,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S820,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S713,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S641,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S5378,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S526N,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S526,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S510,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S444,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S420,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S400,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S386,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S38584,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S38417,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S382,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S35932,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S349,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S344,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S298_ORIG,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S27,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S15850,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S1494,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S1488,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S1423,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S13207,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S1238,iscas89,30
93a90ece44badbac534a4fe091ecfbc28a9f786fac3b991ad2774f080ac7a1d4,FD1,iscas89__S1196,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S953,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S9234,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S838,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S832,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S820,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S713,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S641,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S5378,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S526N,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S526,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S510,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S444,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S420,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S400,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S386,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S38584,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S38417,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S382,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S35932,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S349,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S344,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S298_ORIG,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S27,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S15850,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S1494,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S1488,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S1423,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S13207,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S1238,iscas89,30
90ce292b1463255af2e7bba124ee8d69de93285201c537b6f21f41419039372f,NR2,iscas89__S1196,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S953,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S9234,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S838,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S832,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S820,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S713,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S641,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S5378,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S526N,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S526,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S510,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S444,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S420,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S400,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S386,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S38584,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S38417,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S382,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S35932,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S349,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S344,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S298_ORIG,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S27,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S15850,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S1494,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S1488,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S1423,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S13207,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S1238,iscas89,30
8644320c7cabab095747db33151ff19a3b62a110015cc8d09afd0e9d629dc9ab,ND3,iscas89__S1196,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S953,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S9234,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S838,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S832,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S820,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S713,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S641,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S5378,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S526N,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S526,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S510,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S444,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S420,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S400,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S386,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S38584,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S38417,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S382,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S35932,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S349,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S344,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S298_ORIG,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S27,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S15850,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S1494,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S1488,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S1423,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S13207,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S1238,iscas89,30
8094244e2ca0af6b910356b6c35c923913394c2e55ccd794653119b545064c93,AN3,iscas89__S1196,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S953,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S9234,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S838,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S832,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S820,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S713,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S641,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S5378,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S526N,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S526,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S510,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S444,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S420,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S400,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S386,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S38584,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S38417,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S382,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S35932,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S349,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S344,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S298_ORIG,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S27,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S15850,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S1494,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S1488,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S1423,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S13207,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S1238,iscas89,30
637a94418c7cdeac371fcf7cb12c61b211c6fb41f654b9b1ec8eb70d333efd8d,FD1S2,iscas89__S1196,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S953,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S9234,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S838,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S832,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S820,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S713,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S641,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S5378,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S526N,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S526,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S510,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S444,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S420,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S400,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S386,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S38584,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S38417,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S382,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S35932,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S349,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S344,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S298_ORIG,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S27,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S15850,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S1494,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S1488,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S1423,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S13207,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S1238,iscas89,30
46f7e4059b6ce18ffda01c3e8b6d61fc5a655eb08910e41c0356eb2cf062c9ad,NR4,iscas89__S1196,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S953,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S9234,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S838,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S832,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S820,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S713,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S641,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S5378,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S526N,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S526,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S510,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S444,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S420,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S400,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S386,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S38584,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S38417,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S382,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S35932,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S349,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S344,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S298_ORIG,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S27,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S15850,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S1494,iscas89,30
43349e8769e587a021f038f7af02f7a62d461750bbe78ed08e35e430ad0772f9,ND2,iscas89__S1488,iscas89,30
